uniprot	degree	degree_centrality	betweenness	closeness	eigenvector	cc
Q13438	12	0.000934725035052	0.000332910677881	0.275776008785	0.00331982155784	0.0606060606061
Q13439	10	0.00077893752921	0.000106681595822	0.281375685959	0.00616166275683	0.0357142857143
O95490	1	7.7893752921e-05	0.0	0.19099723098	1.26358927457e-05	0.0
Q14397	2	0.000155787505842	0.000150532696305	0.252599503126	0.00139434090935	0.0
P63279	152	0.011839850444	0.00776302105091	0.33992978906	0.057264509037	0.0243400447427
P63272	6	0.000467362517526	2.59581346692e-05	0.257604698413	0.00162028893067	0.0
Q9BUY5	16	0.00124630004674	0.000145490200698	0.281547522475	0.0124240221042	0.0416666666667
O75874	4	0.000311575011684	4.81939733045e-07	0.248602211337	0.00154845228076	0.0
P0C7W6	10	0.00077893752921	1.69041522732e-05	0.270632955269	0.00440065471303	0.0
Q13557	28	0.00218102508179	0.000489925703775	0.291085364429	0.00796515247579	0.0184615384615
P41567	5	0.000389468764605	3.67320556691e-05	0.278395675907	0.0055022138964	0.1
Q13555	7	0.000545256270447	2.56466114921e-05	0.279551383503	0.00488416798492	0.3
Q13554	30	0.00233681258763	0.000755072789878	0.291184361031	0.00888941216498	0.0343915343915
O95721	21	0.00163576881134	0.000221654335065	0.266528900048	0.00366800605446	0.0350877192982
Q92876	14	0.00109051254089	0.000551291052595	0.274859074108	0.00475916129359	0.021978021978
Q96GD4	14	0.00109051254089	0.000205931833715	0.283217262997	0.00709171008471	0.0659340659341
P01892	47	0.00366100638729	0.00225986459678	0.28198466693	0.0052133084237	0.0656565656566
Q9NW61	7	0.000545256270447	0.000151643543091	0.279766699074	0.00531038710886	0.0
Q96GD3	15	0.00116840629382	0.000183371439936	0.278059854826	0.0044259431572	0.0128205128205
P01891	2	0.000155787505842	0.000150532696305	0.22064212756	0.000167134082345	0.0
Q8NHQ8	4	0.000311575011684	9.53599240067e-06	0.269283225616	0.00316894333375	0.166666666667
Q8NHQ9	3	0.000233681258763	2.80988846958e-05	0.272707926965	0.00499320319072	0.0
Q8NHQ1	132	0.0102819753856	0.00301541214113	0.313949822468	0.0473588799069	0.0134764460346
P50336	5	0.000389468764605	4.1391133889e-06	0.255801536991	0.00140010898422	0.0
Q9UMY4	5	0.000389468764605	1.50334621364e-05	0.27391691549	0.00774689095121	0.3
Q9NWY4	1	7.7893752921e-05	0.0	0.23212758476	0.000296747249335	0.0
Q9NY87	1	7.7893752921e-05	0.0	0.214345056004	0.000103437710455	0.0
Q9NX46	3	0.000233681258763	8.61812117118e-06	0.254303685623	0.00167563466817	0.0
Q969G5	2	0.000155787505842	7.27671340548e-07	0.230591439765	0.000446452848012	0.0
P37058	10	0.00077893752921	2.94677978203e-05	0.28059187298	0.00681580136138	0.0222222222222
Q6PD62	7	0.000545256270447	5.53106405472e-05	0.250425242282	0.00103555354982	0.190476190476
P50151	3	0.000233681258763	1.12802001628e-06	0.252679375645	0.00346211679216	0.0
P50150	3	0.000233681258763	7.93380258253e-06	0.2459244624	0.00206753738015	0.0
Q6UXP7	1	7.7893752921e-05	0.0	0.212490767982	9.79269690927e-05	0.0
Q9UQB8	31	0.00241470634055	0.000890558267402	0.317660577247	0.0199449459195	0.051724137931
Q9UQB9	5	0.000389468764605	5.79420032321e-05	0.282749610121	0.00590188558004	0.1
A0A0G2JPN2	1	7.7893752921e-05	0.0	7.7893752921e-05	3.90669309562e-40	0.0
Q13882	18	0.00140208755258	0.000145212711302	0.295345675048	0.0147793687277	0.0833333333333
Q13885	25	0.00194734382303	0.000306972883719	0.294034347786	0.0105522189368	0.04
Q13884	1	7.7893752921e-05	0.0	0.21547401934	8.81937199345e-05	0.0
P33240	21	0.00163576881134	0.000209106368971	0.292113959688	0.00853426482098	0.0809523809524
P33241	8	0.000623150023368	2.34887012476e-05	0.25167137444	0.00144385817927	0.0
Q13889	4	0.000311575011684	1.0745304456e-06	0.201023080127	5.6873526161e-05	0.5
Q13888	5	0.000389468764605	9.06350615611e-06	0.219998242119	0.000206205610341	0.7
Q9NQ87	16	0.00124630004674	0.000654218203929	0.301960001558	0.0121276843033	0.025
Q9NQ86	12	0.000934725035052	8.75233711109e-05	0.278143734119	0.00709833819097	0.0222222222222
Q9NQ84	3	0.000233681258763	5.0018027798e-06	0.217946183895	9.08232230425e-05	0.0
P51798	1	7.7893752921e-05	0.0	0.226791368926	0.000200828535102	0.0
Q01814	6	0.000467362517526	0.000103001149196	0.239010273411	0.000580452877767	0.0
P51795	3	0.000233681258763	0.0	0.228307573461	0.000252803095048	0.0
P48643	10	0.00077893752921	7.28700773136e-05	0.276999612272	0.00384610375693	0.0
P51790	1	7.7893752921e-05	0.0	0.252988691892	0.00148682989507	0.0
P48645	4	0.000311575011684	3.10985266972e-05	0.252636770683	0.00368217875564	0.166666666667
Q9NQ88	1	7.7893752921e-05	0.0	0.221522901901	0.000198368410666	0.0
Q9NV79	1	7.7893752921e-05	0.0	0.216321745174	9.66734518379e-05	0.0
Q96JC1	6	0.000467362517526	7.94125475268e-06	0.247570155562	0.00130096585495	0.333333333333
Q9BYH8	2	0.000155787505842	9.10870304455e-07	0.245114805567	0.000978273233922	0.0
Q9NV70	20	0.00155787505842	0.000559312605366	0.275269358637	0.00398466249218	0.0578947368421
Q9XRX5	1	7.7893752921e-05	0.0	0.229830966404	0.00032938206471	0.0
Q8IX30	3	0.000233681258763	1.2301518712e-06	0.228594939008	0.000357714978295	0.0
Q9UQ72	1	7.7893752921e-05	0.0	0.206797512583	7.568436617e-05	0.0
Q5VYY1	1	7.7893752921e-05	0.0	0.221576135864	0.000197664355738	0.0
Q5VYY2	1	7.7893752921e-05	0.0	0.210705319608	9.16225458251e-05	0.0
Q96AV8	4	0.000311575011684	2.35046295348e-07	0.241665407698	0.00065322142781	0.0
A7MD48	1	7.7893752921e-05	0.0	0.232231022413	0.000309211347016	0.0
Q9H2C0	7	0.000545256270447	2.17316997013e-05	0.267839121888	0.0034162793289	0.0
Q6ZTN6	1	7.7893752921e-05	0.0	0.244664521184	0.000781903663592	0.0
Q5TCS8	1	7.7893752921e-05	0.0	0.206993925223	5.07298210057e-05	0.0
Q86XJ1	3	0.000233681258763	4.17532067249e-07	0.226491397348	0.000292533819807	0.666666666667
Q12933	194	0.0151113880667	0.0108717376107	0.341352818506	0.0775808572683	0.0131435427574
Q5TEC6	1	7.7893752921e-05	0.0	0.207237279077	5.68364566842e-05	0.0
Q9BV29	2	0.000155787505842	7.75482000707e-06	0.259849643865	0.00215638364989	0.0
Q9Y678	20	0.00155787505842	0.000344595397464	0.291907659495	0.0113147066521	0.0578947368421
Q9NQS3	14	0.00109051254089	6.6799713582e-05	0.265566382086	0.00982384257118	0.378787878788
Q12934	2	0.000155787505842	1.29399396351e-06	0.227415273238	0.000476356180168	0.0
Q9Y675	8	0.000623150023368	2.46229955515e-05	0.259579535739	0.00520478843938	0.0
Q9Y676	3	0.000233681258763	1.42718295526e-05	0.256590050773	0.00158660492647	0.0
Q13402	3	0.000233681258763	0.000151828206866	0.244519781764	0.000750664208607	0.0
Q9Y4C4	1	7.7893752921e-05	0.0	0.23516056309	0.00051680871462	0.0
Q9UBB6	11	0.000856831282131	0.000129814987903	0.283888028369	0.00740046077301	0.0727272727273
Q9UBB5	11	0.000856831282131	4.51420851887e-05	0.252844605688	0.00130230176057	0.0277777777778
Q9C019	16	0.00124630004674	0.000200107397626	0.272385679722	0.00425165670162	0.010989010989
A8K7I4	1	7.7893752921e-05	0.0	0.194562463022	1.81809245097e-05	0.0
Q07352	8	0.000623150023368	6.69030838765e-05	0.272206295489	0.00413018884036	0.142857142857
Q9Y4C2	13	0.00101261878797	5.97224191906e-05	0.27796957984	0.00743460014402	0.0384615384615
Q9C010	4	0.000311575011684	5.0090357842e-06	0.241324828304	0.000655068967317	0.0
Q9UBB9	98	0.00763358778626	0.00169998036149	0.302386584809	0.0356733823366	0.0115716389649
P62879	34	0.00264838759931	0.000667323074499	0.302829675657	0.0197275688537	0.0623885918004
Q9UIG8	3	0.000233681258763	2.15818074606e-06	0.21454071382	0.000126100586633	0.0
P62873	30	0.00233681258763	0.000701402525469	0.28836134098	0.00969111886913	0.032183908046
Q9UIG0	4	0.000311575011684	1.70582375937e-05	0.247565042378	0.000952655479425	0.0
P62877	27	0.00210313132887	0.000267521533847	0.295004041687	0.0118814497827	0.0633333333333
P62875	17	0.00132419379966	0.000121850943985	0.28003467484	0.00732667419115	0.0367647058824
Q96CX2	7	0.000545256270447	2.10026037358e-05	0.272008628267	0.00834620278024	0.0
Q86WT1	1	7.7893752921e-05	0.0	0.240864145923	0.000750122502037	0.0
Q86WT6	18	0.00140208755258	0.000401694305258	0.268090720893	0.00415280166782	0.0
Q969L2	12	0.000934725035052	6.84216378671e-05	0.26134534442	0.00189566548801	0.0454545454545
Q969L4	2	0.000155787505842	5.07330152573e-07	0.228690888347	0.00032674414062	0.0
Q8TAG5	1	7.7893752921e-05	0.0	0.216607109434	0.000132994688595	0.0
P29508	1	7.7893752921e-05	0.0	0.217097499173	0.00014710578841	0.0
O60476	4	0.000311575011684	1.03092464465e-05	0.261659118573	0.00210809920468	0.0
O60477	6	0.000467362517526	6.332471266e-05	0.256288309212	0.00154541867894	0.0
Q8TAG9	11	0.000856831282131	2.03281132001e-05	0.27369800712	0.00490963815071	0.388888888889
O60479	3	0.000233681258763	4.07212056681e-06	0.231853695852	0.000309866762963	0.0
Q9Y6Z4	1	7.7893752921e-05	0.0	0.208386575717	0.000241470849611	0.0
Q96IS3	1	7.7893752921e-05	0.0	0.221978262965	0.000266353647766	0.0
P35813	10	0.00077893752921	0.000235435287272	0.271503413936	0.00355096234466	0.0222222222222
Q5R372	13	0.00101261878797	0.000351035337305	0.266085158538	0.0025653104548	0.0
Q8WZ42	86	0.00669886275121	0.00427588689309	0.313572024848	0.0183156820567	0.0283993115318
Q6AHZ1	1	7.7893752921e-05	0.0	0.225558018551	0.000182816320926	0.0
Q86TH1	1	7.7893752921e-05	0.0	0.213664959391	0.000115121496582	0.0
O95931	16	0.00124630004674	0.000168713782352	0.264803698622	0.00434238159934	0.325
O95932	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q9H1H9	6	0.000467362517526	4.41761601217e-05	0.272497140626	0.00635502173247	0.0666666666667
P09093	1	7.7893752921e-05	0.0	0.226791368926	0.000200828535102	0.0
O95936	1	7.7893752921e-05	0.0	0.228734528315	0.000307660372032	0.0
A0A5A3	2	0.000155787505842	1.25402332244e-06	0.200391270259	2.95108351914e-05	0.0
P35367	1	7.7893752921e-05	0.0	0.200938833283	3.4141806108e-05	0.0
Q5VV41	4	0.000311575011684	1.2769041439e-05	0.268938842761	0.00314634991734	0.166666666667
Q5VV42	1	7.7893752921e-05	0.0	0.235456199848	0.000607346389746	0.0
P78352	21	0.00163576881134	0.000610385693328	0.292028558735	0.00989595026066	0.0350877192982
P27986	163	0.0126966817261	0.00664704059149	0.333684210841	0.0690832713718	0.0379459213815
P27987	2	0.000155787505842	7.54085362772e-07	0.255507092316	0.00289875436457	0.0
Q3LI72	11	0.000856831282131	0.000107703266417	0.277686239676	0.00559189740899	0.218181818182
P27635	8	0.000623150023368	3.48398872311e-05	0.27043756564	0.00429292006316	0.0357142857143
Q07820	25	0.00194734382303	0.00010213879344	0.274972568862	0.00419999223732	0.0869565217391
Q9NRS4	4	0.000311575011684	6.98144298984e-06	0.232033222127	0.000405839143584	0.333333333333
Q9NRS6	6	0.000467362517526	2.51195807003e-05	0.258482397556	0.00213301393562	0.0666666666667
P28360	5	0.000389468764605	4.51409217853e-05	0.262082478176	0.00230061470525	0.1
Q9P2H0	90	0.00701043776289	0.00267796513443	0.316628476156	0.0263579655185	0.023720349563
Q8IVC4	1	7.7893752921e-05	0.0	0.224830330154	0.000218282012708	0.0
Q9BVM2	3	0.000233681258763	2.17418972107e-06	0.257455307828	0.00201264300031	0.333333333333
O75223	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
P24723	5	0.000389468764605	0.000156269143082	0.26167054274	0.00254282144507	0.0
P43628	4	0.000311575011684	2.35310810516e-07	0.23306185417	0.000668572405702	0.0
P43627	4	0.000311575011684	2.41703360014e-07	0.197661756239	2.20560321792e-05	0.0
P43626	6	0.000467362517526	3.10730565414e-05	0.259877812459	0.00290478172142	0.0
P49281	4	0.000311575011684	0.00030180750582	0.234044795897	0.000391726623137	0.0
P49286	115	0.00895778158592	0.00547878293365	0.311243358482	0.0153114289179	0.00518688024409
Q6ZMY3	2	0.000155787505842	1.23304896771e-06	0.245531539397	0.00110462297865	0.0
P04070	7	0.000545256270447	0.000181147936242	0.258020583387	0.00191226998296	0.0
Q9NTM9	8	0.000623150023368	1.68154793599e-05	0.258549302686	0.00274582506655	0.0
Q6ZMY6	1	7.7893752921e-05	0.0	0.22951851071	0.000495230935884	0.0
Q9BWQ8	1	7.7893752921e-05	0.0	0.233584149619	0.00056588315203	0.0
Q5JSL3	1	7.7893752921e-05	0.0	0.245687550665	0.00103266385939	0.0
Q2NKX8	5	0.000389468764605	1.29209238578e-05	0.265354737931	0.00299545764033	0.1
Q14865	1	7.7893752921e-05	0.0	0.236954972163	0.000589695684806	0.0
P05408	4	0.000311575011684	1.66338791444e-05	0.264126839316	0.00221535444757	0.166666666667
Q96QV1	2	0.000155787505842	3.98095772585e-07	0.171971768294	1.66857305837e-06	0.0
Q9UKU6	2	0.000155787505842	3.23849130066e-06	0.226491397348	0.00021271542353	0.0
Q8N0Z3	4	0.000311575011684	2.17063370195e-05	0.263372390179	0.00237520694754	0.0
Q8N0Z2	3	0.000233681258763	9.05588802526e-07	0.216532764092	9.97515948381e-05	0.0
P06213	38	0.002959962611	0.000551881721404	0.291921877739	0.0150266648452	0.0571428571429
P10635	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q96SE0	1	7.7893752921e-05	0.0	0.2237266779	0.000244850107166	0.0
P51570	4	0.000311575011684	9.33623651548e-06	0.26971342923	0.00366814588527	0.0
Q8NI08	5	0.000389468764605	4.94133436606e-07	0.251423266321	0.00207118507123	0.0
Q8N398	1	7.7893752921e-05	0.0	0.210890675637	4.82207116467e-05	0.0
Q17R98	1	7.7893752921e-05	0.0	0.241577738358	0.000679122171736	0.0
Q9BT49	30	0.00233681258763	0.000599068618728	0.307309427557	0.0299543019674	0.0634920634921
Q8NEV8	2	0.000155787505842	3.13417056907e-06	0.250101283657	0.00119924253556	0.0
Q96PB7	3	0.000233681258763	2.31398364831e-06	0.254627811404	0.00240627812651	0.333333333333
P05549	84	0.00654307524537	0.00424138390914	0.310984958018	0.0181628575279	0.00745840504877
Q8N126	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q8N122	13	0.00101261878797	5.84259527582e-05	0.265584034339	0.00225586124326	0.115384615385
P32322	5	0.000389468764605	1.11942778346e-06	0.243922676011	0.000933022486385	0.0
P32320	10	0.00077893752921	2.25397049289e-05	0.275985545723	0.0069469224085	0.0
P32321	12	0.000934725035052	8.40629697378e-05	0.26982271344	0.00509213200473	0.0
Q8N129	1	7.7893752921e-05	0.0	0.21977235881	0.000147409794506	0.0
P05546	4	0.000311575011684	4.5825233639e-05	0.267241973153	0.00343110089427	0.0
P26583	5	0.000389468764605	7.84732804736e-05	0.284278530104	0.00748003024635	0.0
Q15375	9	0.000701043776289	0.00020109812549	0.260913001934	0.0020056692541	0.0555555555556
Q5JU85	1	7.7893752921e-05	0.0	0.193525852011	3.44174298154e-05	0.0
P0CG29	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q96T75	1	7.7893752921e-05	0.0	0.231013630039	0.00104478129401	0.0
A1L4H1	7	0.000545256270447	8.41502088079e-05	0.253346949503	0.0027141550388	0.0
O95551	18	0.00140208755258	0.000692039309986	0.294554583522	0.00876468891625	0.0522875816993
Q9UL68	5	0.000389468764605	1.54320827573e-05	0.266339389442	0.00261195971248	0.2
Q86X29	4	0.000311575011684	6.86523380342e-06	0.261151751059	0.00224507606721	0.0
Q99584	10	0.00077893752921	3.31998066486e-05	0.252232738981	0.000963173766439	0.0357142857143
P25311	3	0.000233681258763	0.0	0.222687577272	0.000192820175306	0.0
Q86X27	3	0.000233681258763	5.37077050605e-07	0.264324870377	0.00284276957082	0.0
Q99581	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
P03973	5	0.000389468764605	4.7214739449e-05	0.264575747088	0.00269499808168	0.0
Q8WZA9	1	7.7893752921e-05	0.0	0.242050932369	0.000815888180642	0.0
Q96RL7	5	0.000389468764605	3.98875745319e-07	0.276475705728	0.00920069198749	0.6
Q9NYN1	1	7.7893752921e-05	0.0	0.26659410662	0.00332591231997	0.0
A6NJ78	1	7.7893752921e-05	0.0	0.230206153793	0.000386419171462	0.0
O95199	7	0.000545256270447	1.98937892796e-05	0.268595339634	0.00339497858526	0.0
P58505	1	7.7893752921e-05	0.0	0.26250146118	0.00310073428985	0.0
Q5W0Q7	15	0.00116840629382	6.91927250816e-05	0.264791999245	0.00294739757652	0.0
Q96HH9	7	0.000545256270447	3.55215982473e-05	0.233093579298	0.000540843162826	0.0
Q96HH6	2	0.000155787505842	5.38068208026e-06	0.227445479627	0.000213731807407	0.0
P60468	12	0.000934725035052	0.000117897637845	0.269561792382	0.00436735778655	0.0
P82663	1	7.7893752921e-05	0.0	0.213760217955	0.000139097261704	0.0
Q9HDC5	4	0.000311575011684	1.47257821444e-06	0.238753196332	0.000510995126867	0.0
Q8IXJ9	16	0.00124630004674	0.000277788391297	0.306468710929	0.0149125178133	0.1
P11586	12	0.000934725035052	1.20947958185e-05	0.275560454765	0.0100959367262	0.0888888888889
Q9Y5H8	1	7.7893752921e-05	0.0	0.249897932324	0.00172216062104	0.0
Q9Y5H9	1	7.7893752921e-05	0.0	0.249897932324	0.00172216062104	0.0
Q9Y5H6	1	7.7893752921e-05	0.0	0.249897932324	0.00172216062104	0.0
Q9Y5H7	1	7.7893752921e-05	0.0	0.249897932324	0.00172216062104	0.0
Q9Y5H5	1	7.7893752921e-05	0.0	0.249897932324	0.00172216062104	0.0
Q9HDC9	3	0.000233681258763	2.25893961832e-05	0.244509806047	0.000878634022775	0.0
Q8IXJ6	19	0.0014799813055	0.000267837226995	0.279753640204	0.00482082330157	0.0147058823529
P33032	2	0.000155787505842	0.0	0.173505163521	3.06112827149e-06	1.0
P21918	1	7.7893752921e-05	0.0	0.188622839772	1.13336261868e-05	0.0
P38919	11	0.000856831282131	0.000163789750489	0.257499553638	0.00159395729333	0.2
Q9NX65	13	0.00101261878797	0.000237984450811	0.264365678345	0.00331819634586	0.109090909091
P21912	8	0.000623150023368	0.000192907294066	0.274896895281	0.00610158911161	0.0714285714286
Q9NX61	2	0.000155787505842	4.5113854222e-08	0.237255140767	0.000735957516706	0.0
P21917	2	0.000155787505842	1.40279526296e-07	0.264423997305	0.00446604672423	0.0
Q9NX63	22	0.00171366256426	0.000328815408711	0.291007628595	0.021607466658	0.047619047619
P62318	17	0.00132419379966	0.000215361450327	0.268390860524	0.00362117003164	0.139705882353
P62316	16	0.00124630004674	7.33937821756e-05	0.281395502543	0.00620118834768	0.166666666667
P62314	10	0.00077893752921	1.46898009472e-05	0.255670588952	0.00220929673518	0.222222222222
P62312	16	0.00124630004674	0.000272153022601	0.286740287105	0.00711254722389	0.191666666667
P62310	28	0.00218102508179	0.000345274633765	0.285436115203	0.00653713926709	0.0714285714286
P61758	9	0.000701043776289	6.62831292324e-05	0.271374331488	0.00402828736638	0.0277777777778
Q6UWI4	1	7.7893752921e-05	0.0	0.225350232593	0.000228530512508	0.0
Q6AZZ1	1	7.7893752921e-05	0.0	0.229312140761	0.00049808372386	0.0
P09543	4	0.000311575011684	7.07658692037e-05	0.273142927305	0.00433157689972	0.0
Q2V2M9	2	0.000155787505842	1.77566881709e-06	0.255850677094	0.00156870894355	0.0
Q9BRF8	1	7.7893752921e-05	0.0	0.240540299844	0.000669553754813	0.0
Q9HD47	2	0.000155787505842	2.93644866473e-06	0.248664098868	0.00111203689633	0.0
Q14831	3	0.000233681258763	0.0	0.22041897394	0.00015017407533	0.0
Q14849	3	0.000233681258763	7.21702953865e-06	0.234159097907	0.000421784787005	0.333333333333
Q9HD42	14	0.00109051254089	0.000246773417895	0.269670953719	0.00358954555386	0.136363636364
Q9HD43	4	0.000311575011684	1.34662001266e-05	0.252169062604	0.00233785419675	0.0
Q14847	32	0.00249260009347	0.0012665406278	0.313473618438	0.0260390863	0.0463709677419
Q8ND30	9	0.000701043776289	7.43679970924e-05	0.284697152741	0.0068346334666	0.0952380952381
Q01995	8	0.000623150023368	3.18988910018e-05	0.259979269983	0.00251954286608	0.178571428571
Q9NZD8	36	0.00280417510516	0.000439359105751	0.289965751169	0.0157162995397	0.0190476190476
O14735	3	0.000233681258763	6.27197394228e-06	0.25367937656	0.00158792513513	0.0
O14737	16	0.00124630004674	0.000167478063522	0.299740040556	0.0157065993355	0.0416666666667
O14730	12	0.000934725035052	7.47001588517e-05	0.277268724338	0.00498807552081	0.0151515151515
O14732	7	0.000545256270447	0.000155375919772	0.245230144271	0.000802624389544	0.0
O14733	12	0.000934725035052	0.000109709860807	0.282669596082	0.0060007768637	0.0606060606061
P22466	1	7.7893752921e-05	0.0	0.234314727927	0.000487023259807	0.0
O95716	4	0.000311575011684	1.74307017773e-06	0.237886088391	0.000586110154778	0.166666666667
P22460	4	0.000311575011684	5.10942862892e-05	0.269017308657	0.00318862907069	0.166666666667
P41252	5	0.000389468764605	7.88480732694e-06	0.263546111029	0.00268520761223	0.1
Q9Y5Y3	4	0.000311575011684	3.49683231662e-07	0.272788607948	0.00760891403604	0.5
P40394	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q66GS9	8	0.000623150023368	0.000137651286928	0.24769293538	0.000976746011322	0.0
Q9UGM1	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q9HBU9	1	7.7893752921e-05	0.0	0.20712626742	6.07036943212e-05	0.0
Q5T890	1	7.7893752921e-05	0.0	0.237330301783	0.000752492384741	0.0
Q9NR45	19	0.0014799813055	7.71637090071e-05	0.289685442067	0.0118437685649	0.0584795321637
Q9NR46	6	0.000467362517526	1.10114940502e-05	0.254665679907	0.00163508434754	0.0
Q9NR48	3	0.000233681258763	0.0	0.218323301492	0.000143197244041	0.0
Q8NF50	25	0.00194734382303	0.000528023346347	0.292128198037	0.0132848466387	0.0237154150198
Q8NCM8	3	0.000233681258763	1.46107410647e-05	0.247815837041	0.000850614975081	0.0
Q9HBU6	1	7.7893752921e-05	0.0	0.242011835931	0.000609648730731	0.0
P84098	3	0.000233681258763	7.67070913005e-06	0.254498061994	0.00144767653621	0.0
Q6IA69	1	7.7893752921e-05	0.0	0.215149143321	9.50146429575e-05	0.0
Q86VW2	1	7.7893752921e-05	0.0	0.229972069795	0.00032051138021	0.0
Q96AB3	4	0.000311575011684	1.88270549704e-06	0.221236696601	0.000174945328193	0.0
P84090	25	0.00194734382303	0.000274562259176	0.300032645537	0.014945797813	0.00790513833992
Q9NUJ3	2	0.000155787505842	4.10289212817e-06	0.273660515099	0.0043818809169	0.0
P84095	3	0.000233681258763	4.47613922658e-06	0.234985379766	0.000421202066518	0.0
Q96C74	3	0.000233681258763	7.30240265222e-05	0.267749379509	0.00337132825379	0.0
Q15464	4	0.000311575011684	6.81855651433e-06	0.257748719962	0.00342372632017	0.0
Q15466	29	0.00225891883471	0.00028419667039	0.289321849429	0.00971691054551	0.0566502463054
Q9ULA0	16	0.00124630004674	0.000257628626297	0.280001967386	0.00719613577127	0.010989010989
Q96KP4	6	0.000467362517526	1.73915262115e-05	0.266061533824	0.00358172612186	0.0
Q96KP6	10	0.00077893752921	4.37283512084e-05	0.281871939373	0.0118290729777	0.177777777778
Q96KP1	8	0.000623150023368	0.000164966954135	0.268613396868	0.00323769854848	0.107142857143
Q15468	5	0.000389468764605	2.40380711951e-05	0.222989995569	0.000220299548993	0.333333333333
A1A4S6	3	0.000233681258763	3.69083576356e-05	0.227298837998	0.000383907507259	0.0
Q03113	4	0.000311575011684	2.20114565412e-06	0.253421937501	0.00162334315947	0.0
Q03111	6	0.000467362517526	9.85637177483e-06	0.250582297938	0.00139413822668	0.0666666666667
Q9BZV1	5	0.000389468764605	2.83025908565e-05	0.280960181465	0.00577609260669	0.1
Q9HAH1	1	7.7893752921e-05	0.0	0.21732973532	0.000125577395271	0.0
P13987	2	0.000155787505842	3.62352444973e-06	0.244824432636	0.000889619264007	0.0
P50453	25	0.00194734382303	0.000101781158829	0.29533112134	0.0125126114322	0.00666666666667
O60861	8	0.000623150023368	2.87682343424e-05	0.256485732483	0.00164513293395	0.0
P32004	5	0.000389468764605	1.13459846147e-05	0.257074317924	0.00158392157684	0.0
O60869	8	0.000623150023368	0.000105706285975	0.266043818041	0.00323338252482	0.107142857143
P55316	4	0.000311575011684	7.67635144054e-06	0.250514216307	0.00119888073882	0.0
P55317	3	0.000233681258763	8.36212354876e-06	0.25791509891	0.00217114988294	0.0
Q8IWS0	2	0.000155787505842	4.44657330516e-07	0.239789633949	0.00074217293748	0.0
Q8N8R7	3	0.000233681258763	0.000151372752221	0.201876250031	4.78573091067e-05	0.0
Q96DH6	3	0.000233681258763	5.04186089841e-06	0.268969016534	0.00385813208006	0.333333333333
Q96NS5	5	0.000389468764605	8.43218608776e-07	0.275674529607	0.00916201645052	0.4
Q96EE3	3	0.000233681258763	1.02139913487e-06	0.20705471009	7.25031021951e-05	0.333333333333
Q96EE4	1	7.7893752921e-05	0.0	0.245687550665	0.00103266385939	0.0
Q6PD74	4	0.000311575011684	4.65938460451e-05	0.241597214936	0.000748023483033	0.0
Q6IPM2	13	0.00101261878797	8.42831564649e-05	0.283525420958	0.0137859642985	0.0512820512821
P25116	6	0.000467362517526	5.15457126639e-05	0.236880048651	0.000413273837571	0.0
Q9P0G3	1	7.7893752921e-05	0.0	0.187194168973	8.89009363516e-06	0.0
P08913	3	0.000233681258763	8.24256482576e-06	0.251692512637	0.0015684374954	0.0
P13671	5	0.000389468764605	0.000100197731624	0.272894185908	0.00761422069566	0.3
P08263	7	0.000545256270447	0.00016213685284	0.250655658013	0.00126116299183	0.0
Q08380	3	0.000233681258763	1.08819193125e-05	0.266926562638	0.00307634336552	0.0
Q5JS13	1	7.7893752921e-05	0.0	0.199933351489	3.20995354519e-05	0.0
Q13459	5	0.000389468764605	1.03078734778e-05	0.249248387886	0.000937853513802	0.0
P52306	13	0.00101261878797	0.000144662525487	0.284791851121	0.00639024987185	0.0
Q9BPW4	1	7.7893752921e-05	0.0	0.233652447746	0.000363015646991	0.0
P02458	7	0.000545256270447	0.000195021105879	0.248164721679	0.00113106859181	0.0952380952381
Q9NVX0	3	0.000233681258763	1.38839170663e-05	0.249835429193	0.00101153688944	0.0
P55318	4	0.000311575011684	9.51624088035e-06	0.244250722809	0.000891229970431	0.166666666667
Q9NVX2	1	7.7893752921e-05	0.0	0.243600459737	0.000788906762509	0.0
P02452	24	0.0018694500701	0.00058757335908	0.289797500649	0.00891953741981	0.0865800865801
Q9NVX7	2	0.000155787505842	9.71668674611e-06	0.265090656652	0.00262245492307	0.0
Q15072	1	7.7893752921e-05	0.0	0.236035764367	0.000526355092853	0.0
Q17RY0	4	0.000311575011684	3.69484382656e-07	0.221818058067	0.000160931855688	0.0
O00571	17	0.00132419379966	0.00016343034174	0.274431160352	0.00470186888265	0.0661764705882
O00570	1	7.7893752921e-05	0.0	0.241256827587	0.00083851576623	0.0
Q15077	2	0.000155787505842	3.68273657758e-07	0.251133547493	0.00269805338199	0.0
Q15075	12	0.000934725035052	0.000320493196301	0.258398814819	0.00285181481819	0.0222222222222
Q69YH5	1	7.7893752921e-05	0.0	0.220605580599	0.000182884752158	0.0
